ID	ORF	Product	Symbol	L.dono_2.5vs0hr_logFC	L.dono_2.5vs0hr_test	L.dono_5vs0hr_logFC	L.dono_5vs0hr_test	L.dono_7.5vs0hr_logFC	L.dono_7.5vs0hr_test	L.dono_10vs0hr_logFC	L.dono_10vs0hr_test	L.dono_15vs0hr_logFC	L.dono_15vs0hr_test	L.dono_24vs0hr_logFC	L.dono_24vs0hr_test	L.dono_144vs0hr_logFC	L.dono_144vs0hr_test
4773541	LinJ32.1190	hypothetical protein - conserved	N/A	0.0877999926550102	0	0.106967424631147	0	0.0886651530841966	0	0.123039823060155	0	0.00349155773496079	0	0.17865126598673	0	0.607171417941563	1
4773542	LinJ32.1200	hypothetical protein - conserved	N/A	0.451657207819324	0	0.251632477382742	0	0.327788249787581	0	0.176874619285513	0	-0.0379886469456778	0	-0.230865558302202	0	-0.455906240295178	0
4773543	LinJ32.1210	Repressor of differentiation kinase 1 - putative	RDK1	-0.536203198550272	0	-0.847553845791554	0	-0.292321996013959	0	-1.0246131474667	0	-0.555647447979903	0	-0.541204186784977	0	-0.957984816432722	-1
4773544	LinJ32.1220	CYC2-like cyclin - putative	CYC2	-0.287575437178564	0	-0.490463748377557	0	-0.625635338252449	0	-0.067034442907012	0	-0.566937937402473	0	-0.844228233290309	0	-1.01229289683263	-1
4773545	LinJ32.1230	hypothetical protein - conserved	N/A	0.227550299570967	0	0.00163727499427502	0	0.44971602491062	0	0.149814513981566	0	0.305192439149233	0	0.15645176026999	0	-0.601757185686516	0
4773546	LinJ32.1240	hypothetical protein - conserved	N/A	-0.148797640749118	0	0.591884183795149	0	-0.31970433063811	0	0.324795587554479	0	-0.271057556362663	0	-0.302474413062786	0	0.769517286308283	0
4773547	LinJ32.1250	RNA recognition motif (a.k.a. RRM - RBD - or RNP domain)/RNA recognition motif. (a.k.a. RRM - RBD - or RNP domain) - putative	DRBD4	-0.0648459783563471	0	0.03593072300992	0	0.264776327195384	0	-0.268743238180811	0	0.122673737317119	0	0.190194573756886	0	0.312153896698373	0
4773548	LinJ32.1260	hypothetical protein - conserved	N/A	-0.0603548025624274	0	-0.366503870793657	0	0.441915283392568	0	-0.609785629943643	0	0.293332464327401	0	0.103727889873818	0	-1.12186854232487	0
4773549	LinJ32.1270	phenylalanyl-tRNA synthetase alpha chain - putative	N/A	0.122536970015183	0	-0.0949524006868554	0	0.605816538324708	0	-0.458345057664371	0	0.446094617595541	0	0.361342916745986	0	-0.658925970434611	0
4773550	LinJ32.1280	60S ribosomal protein L18a - putative	N/A	-0.386618833572943	0	-0.629542482019857	0	-1.20555364879677	-1	-1.05934834650044	-1	-1.22255982587628	-1	-0.764649098879357	-1	-1.24440971730179	-1
4773551	LinJ32.1290	ethanolamine-phosphate cytidylyltransferase	ECT	0.00714693551468493	0	0.162681751316445	0	0.176282084171033	0	-0.28879968072332	0	-0.0507900267004171	0	-0.068850018958619	0	0.198310650031054	0
4773552	LinJ32.1300	hypothetical protein - conserved	N/A	-0.0967950699925364	0	-0.0936267208733508	0	-0.504418002437104	0	0.0689226576077964	0	-0.514876804884921	0	-0.239018885982782	0	0.694260312735263	0
4773553	LinJ32.1310	Alpha/beta hydrolase family - putative	N/A	-0.0495659753945228	0	-0.0723608658678403	0	0.104401596595886	0	0.0991212397710601	0	-0.157617980106705	0	0.0755698269759923	0	0.341289267111666	0
4773554	LinJ32.1320	vacuolar proton-ATPase-like protein - putative	N/A	-0.110698314319306	0	-0.166450221511635	0	0.224367980587745	0	-0.641123840922818	0	0.237927700887596	0	-0.0839834356040896	0	-0.23658454344017	0
4773555	LinJ32.1330	FAD dependent oxidoreductase - putative	N/A	0.0978160114482769	0	-0.330642321928604	0	0.0276195567729083	0	0.444559048805038	0	0.401247632374597	0	0.584230176471051	0	0.788938882758339	0
4773556	LinJ32.1340	CLASP N terminal - putative	N/A	-0.0111220513677477	0	-0.159890764106377	0	-0.361321824716136	0	-0.24310339987573	0	-0.467520965367592	0	-0.730399101525045	0	-0.204498399995085	0
4773557	LinJ32.1350	Staphylococcal nuclease homologue/Tudor domain containing protein - putative	N/A	0.575392158084655	0	0.383839071024384	0	1.18464541040153	0	1.35803655032888	0	0.981093542431352	0	0.877960450916272	0	1.39046951487334	0
4773558	LinJ32.1360	ubiquitin-conjugating enzyme protein - putative	N/A	-0.320189684788149	0	-0.432586735508634	0	-0.948107906438926	0	-1.21671480725314	0	-1.02257558626382	0	-1.2152299434936	-1	-1.10656655521326	-1
4773559	LinJ32.1370	Calpain family cysteine protease - putative	N/A	-0.148115568814092	0	-0.543263076151876	0	-0.524492592523202	0	-1.10223714144777	-1	-1.06627308552757	-1	-1.02388072673579	-1	-0.714581220628412	0
4773560	LinJ32.1380	hypothetical protein - conserved	N/A	0.0755513270855959	0	0.356158069445227	0	0.378157037347169	0	-0.338372750150643	0	0.368852054992022	0	0.580549236752165	0	0.866946248017011	0
4773561	LinJ32.1390	Vps23 core domain containing protein - putative	N/A	-0.127484339235641	0	-0.139477827264981	0	0.138818519070817	0	-0.184480448243326	0	-0.125432522214773	0	0.00793823630060686	0	0.00426796637635363	0
4773562	LinJ32.1400	WD domain - G-beta repeat - putative	N/A	0.0808105028021675	0	0.0860183334575915	0	0.314414209151441	0	0.178759359708042	0	0.290835026217166	0	0.345586258819131	0	1.01982318162027	1
4773563	LinJ32.1410	chaperonin containing t-complex protein - putative	N/A	0.979036953841165	0	1.01626983820653	0	1.56089317677915	1	1.32805941181653	1	1.42182993179734	1	1.55384549075003	1	1.51527557932465	1
4773564	LinJ32.1420	Tyrosine phosphatase family - putative	N/A	-0.264364753346767	0	-0.406509266923855	0	-0.408681213428427	0	-0.974498894398335	-1	-0.508486481053408	0	-0.671265386065944	0	-0.841872424024245	-1
4773565	LinJ32.1430	protein kinase - putative	N/A	0.0863203019462748	0	-0.315941439961724	0	-0.0497795124752631	0	0.0754267133605424	0	-0.287337897095137	0	-0.234664499482751	0	0.504998751487054	0
4773566	LinJ32.1440	Maf-like protein - putative	N/A	0.130584428127378	0	-0.0660652855305397	0	-0.0949747719504686	0	-0.291240269221088	0	-0.159127539584953	0	0.194451721753127	0	-0.201039692691269	0
4773567	LinJ32.1450	hypothetical protein - conserved	N/A	0.165410532931169	0	0.29286744835681	0	1.10032670907582	0	-0.0250868207282222	0	0.889750429736089	0	0.405203188291186	0	0.321571180226292	0
4773568	LinJ32.1460	vacuolar sorting-like protein	N/A	0.0172230343595192	0	0.101824075420762	0	-0.249661530060008	0	0.31899621238021	0	-0.284947972469585	0	0.0748775319624322	0	1.0322164802475	0
4773569	LinJ32.1470	dynein - putative	IC70	0.286790425925256	0	-0.0762036436933986	0	0.394192305116977	0	0.0126051918231642	0	0.399936891272002	0	0.280410645593195	0	-0.763702303530568	0
4773570	LinJ32.1480	small nuclear ribonucleoprotein - putative	N/A	-0.023347373140874	0	-0.319222921889678	0	-0.0871741512147395	0	-0.452532526008763	0	0.00660190608595546	0	0.0700464874075042	0	0.844433015145163	1
4773571	LinJ32.1490	hypothetical protein - conserved	N/A	0.360770079896609	0	0.365141635135183	0	0.480488730849459	0	0.110907674611406	0	0.603588241919677	0	0.437698265669258	0	-0.485391501015368	0
4773573	LinJ32.1500	HECT-domain (ubiquitin-transferase) - putative	N/A	-0.0247938183435998	0	0.0567251752728151	0	0.00386058352203378	0	0.0146679715214599	0	-0.276425959609115	0	-0.0645670416565558	0	0.526445136672553	0
4773575	LinJ32.1510	exportin 1 - putative	N/A	0.0188652727361589	0	-0.0930830405595087	0	0.0556533763421392	0	-0.0182162514041861	0	0.0510918660851978	0	-0.00442460929141664	0	-0.216329268366113	0
4773576	LinJ32.1520	mitochondrial carrier protein - putative	N/A	0.508299423898282	0	0.381023670673112	0	1.12961596990523	0	0.541012236874737	0	0.64885457772237	0	0.797793476256382	0	0.919610839246639	0
4773577	LinJ32.1530	mitochondrial carrier protein-like protein	N/A	0.607148089484678	0	0.48354714823633	0	0.366086390337314	0	0.324258465975468	0	0.128468098961125	0	-0.336320670280257	0	-0.867861664084717	0
4773578	LinJ32.1540	hypothetical protein - conserved	N/A	0.0292111396610988	0	-0.00531506173046559	0	0.0951881770758458	0	-0.250628179704107	0	0.0556764546703299	0	-0.147869296012463	0	-0.681933158077731	0
4773579	LinJ32.1550	kinetoplast polyadenylation/uridylation factor 2 - putative	N/A	0.00487394090483217	0	0.194963114473627	0	0.114031198134064	0	0.494117678019121	0	0.124140192171154	0	0.458924822578244	0	1.39542224817061	1
4773580	LinJ32.1560	hypothetical protein - conserved	N/A	0.617737721131437	0	0.573433633161519	0	0.454499766100899	0	0.800159778994493	0	0.617809185962358	0	0.590195279050214	0	0.37032353304213	0
4773581	LinJ32.1570	long chain polyunsaturated fatty acid elongation enzyme-like protein	N/A	0.133310810302149	0	-0.14174086070763	0	-0.0519484922469395	0	-0.0382165690316683	0	0.326591794092883	0	0.17559192926508	0	-0.100053530711124	0
4773582	LinJ32.1580	hypothetical protein - conserved	N/A	0.03653437118715	0	0.226057356452955	0	0.442344595919385	0	0.57593486763467	0	0.514226314430838	0	0.765880166115348	0	0.934965660999094	1
4773583	LinJ32.1590	Ankyrin repeats (3 copies)/Ankyrin repeats (many copies)/Ankyrin repeat - putative	N/A	0.0991065342112938	0	0.0267514622964464	0	0.125628972005675	0	0.0396547009119637	0	0.400314920080456	0	0.528258501746111	0	0.677771137407567	0
4773584	LinJ32.1600	hypothetical protein - conserved	N/A	0.180633222836454	0	0.180012150560305	0	0.832100152105809	0	-0.227558736877622	0	0.507372593758793	0	0.0389551261174379	0	-0.727092900555041	0
4773585	LinJ32.1610	proteasome regulatory non-ATP-ase subunit - putative	N/A	0.0460593097614002	0	0.130286351693583	0	0.309989204428243	0	0.579901712631983	0	0.233057463318133	0	0.234662979275996	0	0.478861293733791	0
4773586	LinJ32.1620	Pentatricopeptide repeat domain/PPR repeat/PPR repeat family - putative	N/A	-0.00396457047324361	0	-0.280198099650473	0	-0.146890192755155	0	-0.0663136839876337	0	-0.662082669861311	0	-0.472283648386547	0	0.129256323542831	0
4773588	LinJ32.1640	ADP-ribosylation factor GTPase activating protein 1 - putative	N/A	-0.0593007775100585	0	-0.227407553094841	0	0.545568080035412	0	-0.638526734380594	0	0.54544243975052	0	0.223870835677124	0	-1.45351072693752	0
4773589	LinJ32.1650	PTHB1 N-terminus/PTHB1 C-terminus - putative	BBS9	-0.0912122835832507	0	0.317189605019188	0	0.0644183126438147	0	0.785850276154422	0	0.0413954340236522	0	0.441332178846142	0	0.873963888241457	0
4773590	LinJ32.1660	ubiquitin hydrolase - putative	N/A	-0.166999023450265	0	-0.785845158683637	0	-0.396706301950516	0	-0.291241620737457	0	-0.553818325967878	0	-0.579402143557106	0	-0.74216791727291	0
4773591	LinJ32.1670	CRAL/TRIO domain containing protein - putative	N/A	0.451186283717686	0	0.363203707501757	0	0.251928661529329	0	0.53536443872656	0	0.027384721876528	0	-0.0869425338077416	0	0.639177937508302	0
4773592	LinJ32.1680	CRAL/TRIO domain containing protein - putative	N/A	-0.444292112772752	0	-0.45613478493698	0	0.201307358747806	0	0.356222744679494	0	0.614821915825216	0	0.58674179095474	0	-0.0095037350226761	0
4773593	LinJ32.1690	RNA polymerase-like protein - putative	N/A	0.028613511295946	0	0.0178241365705976	0	-0.478332712394558	0	-0.335903368020066	0	-0.442707996854709	0	-0.136659347869218	0	0.309970524469655	0
4773594	LinJ32.1700	Protein kinase domain/Protein tyrosine kinase - putative	N/A	0.384352618790111	0	0.246403050259206	0	0.00964727537365739	0	0.00789996522472869	0	-0.132977226115695	0	-0.384403439836858	0	-0.348995840217427	0
4773595	LinJ32.1710	polypeptide deformylase-like protein - putative	N/A	-0.0707398295776116	0	-0.0415462375210831	0	0.113200347114957	0	0.200836427523412	0	0.212857219304751	0	0.38986574997124	0	0.263451478171711	0
4773596	LinJ32.1720	WLM domain containing protein - putative	N/A	0.00086825221336273	0	0.0556848895954367	0	-0.0800213273442587	0	0.11573518999121	0	-0.162312520064391	0	-0.106138650476288	0	0.0733855896970477	0
4773597	LinJ32.1730	hypothetical protein - conserved	N/A	-0.0480664522602829	0	-0.0858587134731135	0	-0.406392934724924	0	-0.384286063194723	0	-0.730482427578309	0	-0.576179111755265	0	-0.506040204996429	0
4773598	LinJ32.1740	PPPDE putative peptidase domain containing protein - putative	N/A	0.339317980047181	0	-0.115395927075346	0	-0.558005380266348	0	-0.872259439322994	0	-0.431200802614036	0	-0.225321546645377	0	-0.436954365244063	0
4773599	LinJ32.1750	hypothetical protein - conserved	N/A	0.189365546063927	0	0.444779962826766	0	-0.691060667234098	0	0.0719112032062625	0	-1.34606328957038	0	-0.406491650293036	0	0.756280030191954	0
4773600	LinJ32.1760	G5-interacting protein - putative	G5-IP	-0.947571077583641	0	-0.894835813097378	0	-0.890855937895605	0	-0.596813261373585	0	-0.9727126298898	0	-1.2350743796473	0	-1.27390368339338	0
4773601	LinJ32.1770	RNA guanylyltransferase - putative	CE1	0.00504946815575202	0	-0.486250565054563	0	-0.538557119347185	0	-0.576184898854073	0	-0.350705827779071	0	-0.333704244685366	0	0.682361663872317	0
4773602	LinJ32.1780	LicD family - putative	N/A	0.106516290071707	0	0.149209992792983	0	0.228247585632368	0	-0.0740853878083714	0	0.50464572893586	0	0.406568465747952	0	0.0462069722193652	0
4773603	LinJ32.1790	cleavage and polyadenylation specificity factor- like protein	N/A	0.513523920466517	0	0.511447900714455	0	0.321273130939156	0	0.120863306809909	0	0.67243903305412	0	0.264025578510346	0	0.00688286471811317	0
4773604	LinJ32.1800	hypothetical protein - conserved	N/A	0.373651960896826	0	0.0330602326438676	0	-0.11100450875448	0	-0.538284208052748	0	-0.0358245941750273	0	-0.0722350250309667	0	-0.394839021585804	0
4773606	LinJ32.1810	ATP-dependent DNA DEAD/DEAH box helicase - putative	N/A	0.465856618951809	0	0.502445279672111	0	0.701190034759115	0	0.569204585932683	0	0.833985841709211	0	1.06872259823581	1	1.27943827292961	1
4773607	LinJ32.1820	Putative cyclase - putative	N/A	0.366931101941837	0	0.315343775172115	0	0.347165489559487	0	0.416664049588247	0	0.197369409891417	0	-0.0253719280899016	0	-0.279457059457544	0
4773608	LinJ32.1830	hypothetical protein - conserved	N/A	0.46128659859321	0	0.226673701122417	0	0.393771473261472	0	0.369424005748085	0	0.278968875144244	0	0.235301084042748	0	-0.175062306880875	0
4773609	LinJ32.1840	hypothetical protein - conserved	N/A	-0.28490128685953	0	-0.241982521307488	0	-0.376037123613477	0	-0.328340026401325	0	-0.340659640905628	0	-0.295131679229245	0	-0.0959577069130351	0
4773610	LinJ32.1850	hypothetical protein - conserved	N/A	0.7447812717191	0	0.105860836335632	0	0.418208297423707	0	0.0390432850263966	0	0.356111011243961	0	0.342084512539484	0	-0.861382986635393	0
4773611	LinJ32.1860	hypothetical protein - conserved	N/A	0.150830147130242	0	0.150750689734894	0	-0.104699774409016	0	0.0908610229084763	0	0.0571907212927574	0	0.33633980890929	0	0.853110449004237	1
4773612	LinJ32.1870	phosphatidylinositol 3-related kinase - putative	N/A	0.434917000258311	0	0.868157694505111	0	0.804044481506777	0	0.362798336101608	0	0.243881441856416	0	-0.265209269634592	0	-0.422178063370199	0
4773614	LinJ32.1880	Microtubule-binding protein MIP-T3 - putative	N/A	-0.486514461352952	0	-0.387618939663092	0	-0.0246095541069877	0	-0.0905996245253622	0	0.385501505149419	0	0.724215266997238	0	0.740411043603029	0
4773615	LinJ32.1890	hypothetical protein - conserved	N/A	-0.0872488681061698	0	-0.355075716384167	0	-0.202707280073686	0	-0.165296098416843	0	-0.441667476523407	0	-0.169451512688231	0	0.130769444665034	0
4773616	LinJ32.1900	hypothetical protein	N/A	0.200845001211922	0	0.30409741578829	0	0.400548970837381	0	-0.273150183808303	0	0.2624403060059	0	0.124752717525437	0	-1.07703753076709	0
4773617	LinJ32.1910	YqaJ-like viral recombinase domain containing protein - putative	N/A	-1.06188731533717	0	-1.24781218776634	0	-1.05712721621585	0	-0.735326173003658	0	-1.02182249848697	0	-0.803116845857248	0	-0.590179047251166	0
4773618	LinJ32.1920	hypothetical protein - conserved	N/A	-0.866550269182801	0	-0.304530288501011	0	-0.870445969066007	0	-0.588031663235854	0	-0.905080425744106	0	-0.863000668303086	0	0.65588106783837	0
4773619	LinJ32.1930	NUDIX hydrolase dihydroneopterin triphosphate pyrophosphohydrolase/hydrolase - putative	N/A	-0.883599150232852	0	-0.775862315613005	0	-1.06160753373682	-1	-0.529705383642829	0	-0.849661910909382	0	-0.698692821800645	0	0.273107412287214	0
4773620	LinJ32.1940	NUDIX hydrolase dihydroneopterin triphosphate pyrophosphohydrolase/hydrolase - putative	N/A	-0.667284586729245	0	-0.685104011285315	0	-0.775727324862704	0	-0.842462999966536	0	-0.817375339718151	0	-0.825529876336645	0	-1.02968274491054	-1
4773621	LinJ32.1950	PSP1 C-terminal conserved region containing protein - putative	N/A	-0.162892318476627	0	0.0404940592188945	0	-0.0770294659953965	0	0.310628667227944	0	-0.0273422797359641	0	-0.0158792367663825	0	-0.395756058032532	0
4773622	LinJ32.1960	Translation initiation factor eIF3 subunit 135 - putative	N/A	0.510362540589094	0	0.256953479078744	0	-0.213943699368818	0	-0.0779967775991199	0	-0.867542236611341	0	-0.53024494012552	0	-1.17886219923235	0
4773624	LinJ32.1970	Putative GTPase activating protein for Arf - putative	N/A	0.342687821190689	0	-0.330955870494117	0	-0.00703983841321865	0	-0.984823250474239	0	-0.492222995802716	0	0.0672801961054894	0	-0.879286492269319	0
4773626	LinJ32.1980	phosphomannose isomerase	PMI	-0.48049890814274	0	-1.01518868671684	0	-0.785679184205414	0	-1.04944829211786	0	-0.675712924110161	0	-0.458900818266635	0	-0.942973844054307	0
4773627	LinJ32.1990	"DNA repair and recombination protein, mitochondrial precursor - putative"	N/A	0.636559231021378	0	0.566607495268405	0	0.717092683493879	0	0.232162587002534	0	0.540303390911046	0	0.999051011489197	0	0.167137295953907	0
4773628	LinJ32.2000	hypothetical protein - conserved	N/A	0.314820877896102	0	0.284353239743012	0	0.544152743915182	0	0.418820458143951	0	0.0642822127233398	0	-0.305741621324731	0	-1.62669931956635	-1
4773629	LinJ32.2010	hypothetical protein - conserved	N/A	-0.189354796310568	0	-0.408338845157976	0	-0.147283057423394	0	-0.522655595248006	0	-0.0777242883623899	0	-0.130644987777277	0	-0.686658563852932	-1
4773630	LinJ32.2020	hypothetical protein - conserved	N/A	0.13097731614884	0	0.26742201457351	0	-0.192929654488035	0	0.337281712797664	0	-0.355545014338986	0	-0.276814902978208	0	0.344913054393862	0
4773631	LinJ32.2030	hypothetical protein - conserved	N/A	0.282402814184038	0	0.346645712768674	0	0.0897624667642107	0	-0.37906263248779	0	-0.100546509767997	0	0.240065902157344	0	0.37397088001741	0
4773632	LinJ32.2040	chromosomal passenger protein - putative	CPC2	-0.188696166526442	0	-0.0756115182876531	0	-0.288159138285009	0	0.0869325984473566	0	-0.343600451018115	0	-0.176948952697192	0	-0.145960247090554	0
4773633	LinJ32.2050	hypothetical protein - conserved	N/A	-0.217030757887589	0	-0.167563956713746	0	-0.477855604718739	0	0.134988409193111	0	-0.631775600547948	0	-0.357390165047972	0	0.312646802182266	0
4773634	LinJ32.2060	hypothetical protein - conserved	N/A	0.0491286967624012	0	0.156462180616416	0	0.164916550549876	0	-0.0853891919211121	0	0.166211824602025	0	-0.153037665200581	0	-0.417519162695828	0
4773635	LinJ32.2070	NAD+ synthase - putative	N/A	0.166813498600606	0	-0.151633222698559	0	0.300122824801391	0	0.232493733105038	0	0.0279460700175784	0	0.00393365730232187	0	0.4359138930446	0
4773636	LinJ32.2080	Paraflagellar Rod Proteome Component 9 - putative	PFC9	0.182690066044125	0	0.159693122432959	0	0.54596808298772	0	0.213401646310365	0	0.485707430988032	0	0.49908220186278	0	0.32868299357181	0
4773637	LinJ32.2090	protein phosphatase 2C - putative	N/A	0.0840685329167883	0	-0.33480959758697	0	-0.230984254386945	0	-0.231643079859577	0	-0.337379920116026	0	-0.414257479747073	0	-0.335588428109626	0
4773638	LinJ32.2100	hypothetical protein - conserved	N/A	-0.180583061844582	0	-0.0116952759603679	0	-0.15549003467467	0	0.234753275802021	0	-0.0742943577381041	0	0.221137820279375	0	0.578163754356548	0
4773639	LinJ32.2110	hypothetical protein - conserved	N/A	-0.0481478439113943	0	-0.014578645582219	0	0.542395544686105	0	0.151870059751003	0	0.901606290335113	0	0.627758272813416	0	-0.213406818960614	0
4773640	LinJ32.2120	DNA polymerase alpha/epsilon subunit B - putative	N/A	0.177940386154351	0	-0.114227041730961	0	0.444668685729479	0	-0.249043481210137	0	0.229206772386725	0	0.168614040620248	0	-0.387901664314464	0
4773641	LinJ32.2130	coatomer subunit epsilon	COPE	-0.082794771769942	0	0.0192809337111584	0	0.615571648163716	0	0.0298359220727882	0	-0.0159205807623319	0	-0.00501454845431226	0	-0.0577395548815822	0
4773642	LinJ32.2140	zinc finger protein 2 - putative	N/A	0.677768857931014	0	0.457176835105386	0	0.747151089108801	0	0.24093941719128	0	0.740888138149034	0	0.680575533654823	0	0.176988501193003	0
4773643	LinJ32.2150	pumilio/PUF RNA binding protein 7 - putative	N/A	-0.209797118922511	0	-0.307170038919853	0	-1.02397297216275	-1	-0.802381629559127	0	-1.13242727435962	-1	-1.17480174709322	-1	-0.839895738876102	-1
4773645	LinJ32.2160	hypothetical protein - conserved	N/A	0.370984114770918	0	0.786085009198649	0	0.150166632779595	0	0.774944630877823	0	-0.301041694270563	0	-0.211588218466239	0	0.811258402412824	0
4773646	LinJ32.2170	Phosphatidylethanolamine-binding protein - putative	N/A	0.0310536535952561	0	0.0317212589371652	0	0.069237981399354	0	0.130797858650175	0	0.0977879410172742	0	0.306196335780747	0	1.14835293411114	1
4773647	LinJ32.2180	hypothetical protein - conserved	N/A	0.0449224000995869	0	-0.145894373025714	0	-0.209833167902206	0	-0.921978747443113	-1	-0.533102014503413	0	-0.761578091997558	-1	-0.896498181950598	-1
4773648	LinJ32.2190	hypothetical protein - conserved	N/A	-0.434901089322919	0	-0.317520225396548	0	0.210589653028622	0	-0.478404890801402	0	-0.529285805403246	0	-0.286610803809745	0	-1.24451987518331	-1
4773649	LinJ32.2200	hypothetical protein - conserved	N/A	0.241312277848308	0	0.119194963212269	0	0.830648465458601	0	0.0904977481991498	0	0.425000334794012	0	0.387142329062845	0	-0.345776540993992	0
4773650	LinJ32.2210	hypothetical protein - conserved	N/A	0.377708518944159	0	0.291034660512885	0	0.730386932239513	0	0.156881339214305	0	0.746418428005612	0	0.55519045719182	0	-1.73316072786991	0
4773651	LinJ32.2220	protein kinase - putative	N/A	0.205271644757715	0	0.07471418916594	0	0.387223212044184	0	0.00961713925169505	0	0.360376816108781	0	0.128343868989589	0	-0.435519500855314	0
4773652	LinJ32.2230	iron superoxide dismutase - putative	SODB1	0.0109326692675111	0	0.127684417840197	0	0.174575767515018	0	-0.467016285753764	0	-0.0386454644232757	0	-0.668465720517331	0	-1.04007842655125	0
4773653	LinJ32.2240	iron superoxide dismutase - putative	SODB2	-0.0681144000810416	0	-0.0359448839809282	0	-0.220034065709234	0	0.22102121714412	0	-0.0352811906345387	0	-0.00944356031069482	0	0.447012643442873	0
4773654	LinJ32.2250	rab11B GTPase - putative	N/A	0.0659768530601337	0	0.300684060506729	0	0.542115035814815	0	0.0232957474809474	0	0.79411942723825	0	0.608585405366682	0	0.209450583809639	0
4773655	LinJ32.2260	chaperonin HSP60 - mitochondrial precursor	HSP60	0.875673819164748	0	0.803074652020843	0	0.957350122023591	0	0.961444250391052	0	1.04222185964761	1	0.853865887511013	0	-0.0384588075225807	0
4773656	LinJ32.2270	hypothetical protein - conserved	N/A	0.401593553847928	0	0.231842222025032	0	0.720036541967628	0	0.210792016749993	0	0.533806531458238	0	0.544187002976548	0	-0.0404549565583494	0
4773657	LinJ32.2280	Cation efflux family - putative	N/A	0.36951235008264	0	0.211551302417863	0	0.660986369515614	0	0.0298996180458939	0	0.254331623025969	0	0.458994816937011	0	-0.399589954936902	0
4773658	LinJ32.2290	hypothetical protein - conserved	N/A	-0.0139002006873072	0	0.461104465146621	0	0.821741012563354	0	1.19224689063443	0	1.0829884826973	0	1.07892340765464	0	0.770034826001611	0
4773659	LinJ32.2300	3'-5' exonuclease - putative	N/A	-0.145633868147731	0	0.165892877960062	0	0.159193744171763	0	0.0909311512866218	0	0.243752377400985	0	0.311901486686046	0	0.16096404744368	0
4773663	LinJ32.2340	rRNA processing - putative	N/A	-0.110223120999011	0	-0.207307381140804	0	-0.339964344374997	0	-0.707587038111498	0	-0.38075556064669	0	-0.80849743803932	-1	-0.91842242774323	-1
4773664	LinJ32.2350	hypothetical protein - conserved	N/A	0.575644119317628	0	-0.428553650305884	0	0.0960676796625721	0	-0.250607183080592	0	0.723861824074484	0	1.09802586948568	0	-0.694389907490764	0
4773665	LinJ32.2360	Metalloprotease M41 FtsH - putative	N/A	0.340909097366108	0	0.291246795022075	0	0.549850650120954	0	0.822674707144444	0	0.537426618058843	0	0.573880988564152	0	0.419458267542791	0
4773666	LinJ32.2370	hypothetical protein - conserved	N/A	-0.194453718325336	0	0.365395955333572	0	-0.371799057012575	0	0.605159003681681	0	-0.398348784360705	0	-0.066223921398203	0	0.708117399955132	0
4773667	LinJ32.2380	hypothetical protein - conserved	N/A	-0.018518608562113	0	-0.000122745819560066	0	-0.710256765453291	0	-0.00176145204880918	0	-0.713213397699771	0	-0.669770754142512	0	-1.1875736261212	0
4773668	LinJ32.2390	hypothetical protein - conserved	N/A	0.0816039783742024	0	0.484480279933004	0	0.571659974396191	0	0.775137996972115	0	0.396082985924553	0	0.614145049462484	0	0.441161684643905	0
4773669	LinJ32.2400	Vitamin B6 photo-protection and homoeostasis - putative	N/A	-0.0598709447714629	0	0.0980565038105379	0	-0.249865883623193	0	0.791861235850179	0	-0.167774020041688	0	0.0405263392965312	0	0.663413682854187	0
4773670	LinJ32.2410	hypothetical protein - conserved	N/A	0.0637935808031358	0	-0.0622742169534067	0	-0.132507499975288	0	0.282005414522924	0	0.186622892867916	0	0.240151373760515	0	0.512718857992477	0
4773671	LinJ32.2420	heat shock protein-like protein - putative	N/A	0.114447082687856	0	0.0945170421160464	0	0.207402103586681	0	0.138877617447873	0	0.181912752880879	0	0.34388503099354	0	0.308054538429817	0
4773672	LinJ32.2430	hypothetical protein - conserved	N/A	-0.00633848798068648	0	0.162630951265069	0	-0.285471747792419	0	-0.297304464232456	0	-0.228666247602002	0	-0.360218119483712	0	0.0461004116919987	0
4773673	LinJ32.2440	1-acyl-sn-glycerol-3-phosphateacyltransferase-like protein - putative	N/A	-0.138688528134898	0	-0.912255179224523	0	0.082644905594865	0	0.0388471269485127	0	0.00411351860681641	0	-0.382828200432938	0	-0.0108264763377885	0
4773674	LinJ32.2450	hypothetical protein - conserved	N/A	0.201379498975417	0	0.0602409534799921	0	0.0842993215240853	0	0.461111938079439	0	0.0458534731415252	0	0.144390828222605	0	0.471214405085068	0
4773675	LinJ32.2460	ribosome biogenesis protein TSR3 - putative	tsr3	0.0196208808452125	0	0.000145434434398517	0	0.110784680142965	0	0.0854641256478761	0	0.0908621278821089	0	0.103569828453383	0	0.182682420803188	0
4773676	LinJ32.2480	Domain of unknown function (DUF4200) - putative	N/A	0.224943611301773	0	0.221331106048194	0	0.690829785712742	0	0.777689413406511	0	0.664964160461953	0	0.608330721869851	0	1.08968213218979	1
4773677	LinJ32.2490	hypothetical protein - conserved	N/A	0.182071523888806	0	0.154802417379111	0	0.244028075678188	0	-0.173120218088703	0	0.232177182786956	0	0.28795939162065	0	0.407846520755474	0
