PlasmoDB_GeneID	PfBloodR1	PfBloodR2	PfOocystR1	PfOocystR2	PfSporozoiteR1	PfSporozoiteR2
PF3D7_1409800	4.26847775	0.969656455	14.92132446	14.30194913	1.225243761	1.020328252
PF3D7_1409900	21.34238875	43.63454047	21.8080896	10.51613906	22.0543877	20.40656503
PF3D7_1410000	1.422825917	0	3.443382569	2.523873375	2.450487523	0
PF3D7_1410100	2.845651833	4.848282275	0	0.420645563	2.450487523	0
PF3D7_1410200	4.26847775	0.969656455	2.295588379	6.309683438	0	1.020328252
PF3D7_1410300	1.422825917	3.87862582	6.886765138	6.730329001	7.351462568	9.182954265
PF3D7_1410400	0	0	0	0.420645563	0	0
PF3D7_1410500	0	0	0	3.365164501	0	0
PF3D7_1410600	18.49673691	10.666221	20.66029541	20.190987	0	0
PF3D7_1410700	4.26847775	1.93931291	3.443382569	4.627101188	0	0
PF3D7_1410800	0	2.908969365	3.443382569	0	1.225243761	2.040656503
PF3D7_1410900	0	1.93931291	3.443382569	0.841291125	0	0
PF3D7_1411000.1	0	0	0	0	0	0
PF3D7_1411000.2	0	0	0	0	0	0
PF3D7_1411100.1	0	0	0	0.420645563	0	0
PF3D7_1411100.2	0	0	0	0	0	0
PF3D7_1411200	14.22825917	12.60553391	3.443382569	0.420645563	12.25243761	9.182954265
PF3D7_1411300	1.422825917	2.908969365	1.14779419	2.103227813	0	1.020328252
PF3D7_1411400	2.845651833	5.81793873	3.443382569	7.150974564	0	0
PF3D7_1411500	7.114129583	2.908969365	52.79853272	26.08002488	51.46023798	46.93509957
PF3D7_1411600	0	0	0	0.420645563	0	0
PF3D7_1411700	1.422825917	0.969656455	0	2.523873375	0	0
PF3D7_1411800	4.26847775	0.969656455	9.182353517	10.0954935	4.900975045	16.32525203
PF3D7_1411900	2.845651833	0	0	0.420645563	0	0
PF3D7_1412000	1.422825917	1.93931291	0	0.841291125	0	0
PF3D7_1412100	0	0.969656455	3.443382569	3.785810063	0	0
PF3D7_1412200	7.114129583	4.848282275	0	1.68258225	2.450487523	1.020328252
PF3D7_1412300	0	0	8.034559327	9.674847939	1.225243761	0
PF3D7_1412400	4.26847775	8.726908095	6.886765138	8.833556814	1.225243761	6.12196951
PF3D7_1412500	21.34238875	32.96831947	6.886765138	6.730329001	0	0
PF3D7_1412600	4.26847775	0	8.034559327	7.571620126	0	0
PF3D7_1412700	2.845651833	0.969656455	1.14779419	1.261936688	0	1.020328252
PF3D7_1412800	9.959781416	0.969656455	2.295588379	4.206455626	0	3.060984755
PF3D7_1412900.1	0	4.848282275	5.738970948	2.523873375	0	0
PF3D7_1412900.2	0	0	0	0	0	0
PF3D7_1413000	1.422825917	4.848282275	0	0.420645563	0	0
PF3D7_1413100	1.422825917	0	1.14779419	0.841291125	0	0
PF3D7_1413200	0	0	0	0	1.225243761	0
PF3D7_1413300	0	0.969656455	1.14779419	0.420645563	0	1.020328252
PF3D7_1413400	1.422825917	4.848282275	0	2.944518938	2.450487523	0
PF3D7_1413500	0	0	0	2.523873375	0	0
PF3D7_1413600	0	0	0	1.68258225	0	0
PF3D7_1413700	0	0	2.295588379	2.523873375	6.126218807	13.26426727
PF3D7_1413800	1.422825917	0.969656455	1.14779419	0.841291125	0	0
PF3D7_1413900	5.691303666	3.87862582	9.182353517	4.627101188	7.351462568	7.142297761
PF3D7_1414000	1.422825917	6.787595185	4.591176758	8.412911251	3.675731284	8.162626013
PF3D7_1414100	1.422825917	6.787595185	1.14779419	0.420645563	4.900975045	0
PF3D7_1414200	1.422825917	1.93931291	3.443382569	4.627101188	7.351462568	11.22361077
PF3D7_1414300	1.422825917	4.848282275	9.182353517	10.0954935	0	1.020328252
PF3D7_1414400	1.422825917	6.787595185	5.738970948	7.150974564	12.25243761	8.162626013
PF3D7_1414500	29.87934425	24.24141137	3.443382569	6.730329001	22.0543877	16.32525203
PF3D7_1414600	9.959781416	3.87862582	1.14779419	1.68258225	3.675731284	1.020328252
PF3D7_1414700	5.691303666	2.908969365	2.295588379	3.365164501	0	1.020328252
PF3D7_1414800	2.845651833	1.93931291	4.591176758	4.627101188	0	0
PF3D7_1414900	2.845651833	2.908969365	6.886765138	2.523873375	2.450487523	0
PF3D7_1415000	1.422825917	7.75725164	3.443382569	2.944518938	1.225243761	5.101641258
PF3D7_1415100	2.845651833	2.908969365	0	3.365164501	3.675731284	5.101641258
PF3D7_1415200	0	0.969656455	0	0.420645563	0	0
PF3D7_1415300	0	1.93931291	0	2.944518938	0	1.020328252
PF3D7_1415400	2.845651833	3.87862582	14.92132446	6.309683438	0	0
PF3D7_1415500	1.422825917	5.81793873	2.295588379	3.365164501	0	0
PF3D7_1415600	2.845651833	4.848282275	0	3.365164501	1.225243761	1.020328252
PF3D7_1415700	7.114129583	4.848282275	5.738970948	5.468392313	9.801950091	5.101641258
PF3D7_1415800	0	0	3.443382569	1.68258225	0	0
PF3D7_1415900	1.422825917	0.969656455	1.14779419	1.261936688	0	0
PF3D7_1416000	2.845651833	4.848282275	1.14779419	1.68258225	0	0
PF3D7_1416100	4.26847775	1.93931291	0	0.841291125	1.225243761	0
PF3D7_1416200	0	1.93931291	2.295588379	0.420645563	1.225243761	0
PF3D7_1416300	0	0.969656455	0	2.103227813	0	0
PF3D7_1416400	4.26847775	14.54484682	1.14779419	3.785810063	3.675731284	0
PF3D7_1416500	4.26847775	0	2.295588379	2.103227813	3.675731284	8.162626013
PF3D7_1416600	1.422825917	1.93931291	1.14779419	2.103227813	0	1.020328252
PF3D7_1416700	0	6.787595185	1.14779419	0	0	0
PF3D7_1416800	0	1.93931291	0	1.68258225	0	0
PF3D7_1416900	0	0	1.14779419	1.68258225	0	0
PF3D7_1417000	2.845651833	1.93931291	0	0	1.225243761	4.081313006
PF3D7_1417100	0	0	2.295588379	0	0	0
PF3D7_1417200	17.073911	9.69656455	14.92132446	17.24646807	6.126218807	2.040656503
PF3D7_1417300	9.959781416	9.69656455	19.51250122	13.460658	35.53206908	54.07739734
PF3D7_1417400	7.114129583	4.848282275	9.182353517	4.627101188	90.66803834	92.8498709
PF3D7_1417500	5.691303666	2.908969365	4.591176758	7.150974564	0	0
PF3D7_1417600	5.691303666	3.87862582	3.443382569	3.365164501	29.40585027	27.54886279
PF3D7_1417700	2.845651833	0.969656455	0	0.420645563	0	0
PF3D7_1417800	15.65108508	33.93797592	8.034559327	5.889037876	0	1.020328252
PF3D7_1417900	1.422825917	2.908969365	3.443382569	2.944518938	1.225243761	2.040656503
PF3D7_1418000	0	1.93931291	2.295588379	0.420645563	0	0
PF3D7_1418100	2.845651833	0.969656455	0	2.103227813	0	0
PF3D7_1418200	0	0	1.14779419	0.841291125	0	0
PF3D7_1418300	0	0	0	1.261936688	2.450487523	2.040656503
PF3D7_1418400	0	0	0	0	0	0
PF3D7_1418500	0	0	0	0	0	0
PF3D7_1418600	0	0	0	0	0	0
PF3D7_1418700	0	0	0	0	0	0
PF3D7_1418800	126.6315066	198.7795733	102.1536829	112.7330108	237.6972897	281.6105974
PF3D7_1418900	0	1.93931291	3.443382569	0.841291125	1.225243761	0
PF3D7_1419000	1.422825917	4.848282275	5.738970948	2.103227813	2.450487523	1.020328252
PF3D7_1419100	7.114129583	1.93931291	4.591176758	2.523873375	0	0
PF3D7_1419200	0	0.969656455	5.738970948	5.889037876	0	0
PF3D7_1419300	1.422825917	0.969656455	3.443382569	2.523873375	0	0
PF3D7_1419400	5.691303666	4.848282275	6.886765138	7.150974564	2.450487523	3.060984755
PF3D7_1419500	0	0	1.14779419	0.420645563	0	0
PF3D7_1419600	1.422825917	6.787595185	0	1.68258225	0	0
PF3D7_1419700	11.38260733	1.93931291	14.92132446	7.571620126	1.225243761	1.020328252
PF3D7_1419800.1	0	0	0	0	0	0
PF3D7_1419800.2	0	1.93931291	4.591176758	1.261936688	0	2.040656503
PF3D7_1419900	0	1.93931291	0	2.103227813	0	0
PF3D7_1420000	1.422825917	0	0	1.261936688	0	0
PF3D7_1420100	1.422825917	7.75725164	3.443382569	3.365164501	0	1.020328252
PF3D7_1420200	0	1.93931291	0	1.261936688	6.126218807	7.142297761
PF3D7_1420300	1.422825917	0.969656455	1.14779419	2.103227813	0	1.020328252
PF3D7_1420400	8.536955499	3.87862582	11.4779419	6.730329001	0	0
PF3D7_1420500	0	0.969656455	1.14779419	0.841291125	0	0
PF3D7_1420600	2.845651833	0	1.14779419	2.944518938	1.225243761	3.060984755
PF3D7_1420700	27.03369241	0.969656455	3.443382569	4.627101188	9.801950091	19.38623678
PF3D7_1420800	0	2.908969365	0	0	0	1.020328252
PF3D7_1420900	1.422825917	4.848282275	0	0.420645563	2.450487523	0
PF3D7_1421000	4.26847775	14.54484682	0	3.365164501	0	1.020328252
PF3D7_1421100	2.845651833	0	0	6.309683438	0	0
PF3D7_1421150	0	0	0	0	0	0
PF3D7_1421200	0	0.969656455	4.591176758	8.833556814	1.225243761	1.020328252
PF3D7_1421300	2.845651833	8.726908095	0	1.68258225	1.225243761	2.040656503
PF3D7_1421400	4.26847775	11.63587746	2.295588379	3.365164501	0	0
PF3D7_1421500	0	0	0	1.261936688	0	1.020328252
PF3D7_1421600	0	2.908969365	3.443382569	1.68258225	0	1.020328252
PF3D7_1421700	2.845651833	2.908969365	9.182353517	10.51613906	0	0
PF3D7_1421800	9.959781416	16.48415973	3.443382569	2.944518938	0	0
PF3D7_1421900	12.80543325	32.96831947	2.295588379	1.68258225	0	0
PF3D7_1422000	0	0	0	0	0	0
PF3D7_1422100	0	1.93931291	2.295588379	0.841291125	0	0
PF3D7_1422200	4.26847775	14.54484682	2.295588379	2.103227813	0	2.040656503
PF3D7_1422300	0	0	0	0	0	0
PF3D7_1422400	7.114129583	5.81793873	9.182353517	7.150974564	0	0
PF3D7_1422500	12.80543325	2.908969365	3.443382569	2.523873375	2.450487523	3.060984755
PF3D7_1422600	0	4.848282275	0	0.841291125	0	0
PF3D7_1422700	2.845651833	4.848282275	2.295588379	4.206455626	0	1.020328252
PF3D7_1422800	0	0.969656455	2.295588379	2.103227813	0	0
PF3D7_1422900	0	0	1.14779419	0.420645563	2.450487523	2.040656503
PF3D7_1423000	4.26847775	3.87862582	1.14779419	3.365164501	0	1.020328252
PF3D7_1423100	1.422825917	0.969656455	0	0	0	0
PF3D7_1423200	0	3.87862582	1.14779419	2.103227813	1.225243761	2.040656503
PF3D7_1423300	1.422825917	3.87862582	10.33014771	7.992265689	11.02719385	18.36590853
PF3D7_1423400	2.845651833	5.81793873	1.14779419	0.841291125	0	0
PF3D7_1423500	2.845651833	1.93931291	3.443382569	3.365164501	0	0
PF3D7_1423600	5.691303666	9.69656455	1.14779419	0.420645563	3.675731284	2.040656503
PF3D7_1423700	9.959781416	7.75725164	19.51250122	15.98453138	1.225243761	2.040656503
PF3D7_1423800	7.114129583	0	4.591176758	7.571620126	1.225243761	0
PF3D7_1423900	0	0	0	0	0	0
PF3D7_1424000	0	0.969656455	0	0	0	0
PF3D7_1424100	5.691303666	2.908969365	29.84264893	15.56388581	0	0
PF3D7_1424200	0	0	0	0	0	0
PF3D7_1424300	0	0.969656455	1.14779419	0.841291125	0	0
PF3D7_1424400	2.845651833	3.87862582	11.4779419	11.35743019	2.450487523	1.020328252
PF3D7_1424500	0	0	0	0.420645563	0	0
PF3D7_1424600	0	0	0	0	0	0
PF3D7_1424700	0	0	1.14779419	1.68258225	3.675731284	0
PF3D7_1424800	0	0	0	0.420645563	0	1.020328252
PF3D7_1424900	0	0	1.14779419	0.841291125	0	0
PF3D7_1425000	0	0	0	0.420645563	0	0
PF3D7_1425100	0	0.969656455	0	0	0	0
PF3D7_1425200	2.845651833	0	0	2.523873375	0	0
PF3D7_1425300	0	2.908969365	0	0.420645563	0	1.020328252
PF3D7_1425400	11.38260733	18.42347264	1.14779419	2.523873375	4.900975045	4.081313006
PF3D7_1425500	1.422825917	0.969656455	0	0.420645563	0	0
PF3D7_1425600	1.422825917	16.48415973	9.182353517	12.19872131	1.225243761	0
PF3D7_1425700	2.845651833	1.93931291	6.886765138	2.523873375	0	1.020328252
PF3D7_1425800	1.422825917	5.81793873	4.591176758	3.785810063	9.801950091	6.12196951
PF3D7_1425900	5.691303666	6.787595185	3.443382569	2.523873375	2.450487523	1.020328252
PF3D7_1426000	4.26847775	2.908969365	13.77353028	8.833556814	0	0
PF3D7_1426100	1.422825917	1.93931291	12.62573609	17.66711363	0	0
PF3D7_1426200	2.845651833	2.908969365	6.886765138	5.468392313	0	0
PF3D7_1426300	5.691303666	6.787595185	0	0.841291125	0	0
PF3D7_1426400	4.26847775	1.93931291	0	0	0	0
PF3D7_1426500	11.38260733	30.0593501	0	0	0	0
PF3D7_1426600	9.959781416	31.02900656	0	3.365164501	2.450487523	2.040656503
PF3D7_1426700	1.422825917	9.69656455	2.295588379	1.261936688	0	0
PF3D7_1426800	7.114129583	6.787595185	8.034559327	6.309683438	0	0
PF3D7_1426900	0	0	0	1.261936688	0	0
PF3D7_1427000	0	0.969656455	1.14779419	2.523873375	2.450487523	2.040656503
PF3D7_1427100	7.114129583	7.75725164	1.14779419	2.944518938	9.801950091	13.26426727
PF3D7_1427200	5.691303666	1.93931291	1.14779419	0.841291125	0	1.020328252
PF3D7_1427300	5.691303666	16.48415973	2.295588379	8.833556814	0	1.020328252
PF3D7_1427400.1	0	0	0	0	0	0
PF3D7_1427400.2	0	0	0	0	0	0
PF3D7_1427500	0	0	1.14779419	1.261936688	0	0
PF3D7_1427600	0	0	2.295588379	3.365164501	0	0
PF3D7_1427700	0	0	2.295588379	5.468392313	0	0
PF3D7_1427800	0	0.969656455	1.14779419	1.261936688	0	0
PF3D7_1427900	0	2.908969365	0	2.103227813	0	0
PF3D7_1428000	7.114129583	3.87862582	3.443382569	3.785810063	0	0
PF3D7_1428100	4.26847775	0.969656455	2.295588379	2.523873375	0	0
PF3D7_1428200	9.959781416	9.69656455	1.14779419	1.68258225	1.225243761	0
PF3D7_1428300	8.536955499	1.93931291	6.886765138	3.365164501	0	1.020328252
PF3D7_1428400	4.26847775	1.93931291	5.738970948	2.103227813	0	5.101641258
PF3D7_1428500	2.845651833	5.81793873	0	2.523873375	1.225243761	0
PF3D7_1428600	0	0.969656455	0	1.261936688	0	0
PF3D7_1428700	2.845651833	2.908969365	2.295588379	1.261936688	0	0
PF3D7_1428800.1	0	0	0	0	0	0
PF3D7_1428800.2	0	0	0	0	0	0
PF3D7_1428900	2.845651833	1.93931291	6.886765138	5.468392313	0	2.040656503
PF3D7_1429000	4.26847775	0	2.295588379	2.103227813	0	0
PF3D7_1429100	2.845651833	2.908969365	0	1.261936688	0	0
PF3D7_1429200	1.422825917	1.93931291	0	2.944518938	1.225243761	4.081313006
PF3D7_1429300	5.691303666	14.54484682	0	0.420645563	0	1.020328252
PF3D7_1429400	5.691303666	0	3.443382569	3.365164501	4.900975045	3.060984755
PF3D7_1429500	4.26847775	0.969656455	0	0.420645563	1.225243761	3.060984755
PF3D7_1429600	9.959781416	5.81793873	4.591176758	5.047746751	2.450487523	5.101641258
PF3D7_1429700	11.38260733	13.57519037	5.738970948	9.674847939	7.351462568	7.142297761
PF3D7_1429800	7.114129583	1.93931291	6.886765138	7.571620126	3.675731284	7.142297761
PF3D7_1429900	7.114129583	16.48415973	5.738970948	7.150974564	20.82914394	9.182954265
PF3D7_1430000	4.26847775	3.87862582	2.295588379	3.365164501	3.675731284	5.101641258
PF3D7_1430100	1.422825917	4.848282275	2.295588379	0.841291125	0	0
PF3D7_1430200	0	0.969656455	3.443382569	5.468392313	2.450487523	1.020328252
PF3D7_1430300	4.26847775	13.57519037	14.92132446	12.61936688	0	0
PF3D7_1430400	9.959781416	12.60553391	2.295588379	1.68258225	0	0
PF3D7_1430500	0	0	0	0.420645563	0	0
PF3D7_1430600	36.99347383	53.33110502	9.182353517	3.365164501	7.351462568	9.182954265
PF3D7_1430700	1.422825917	0.969656455	6.886765138	3.365164501	0	0
PF3D7_1430800	1.422825917	5.81793873	0	0	0	0
PF3D7_1430900	1.422825917	0.969656455	2.295588379	1.68258225	0	0
PF3D7_1431000	1.422825917	1.93931291	9.182353517	7.150974564	1.225243761	1.020328252
PF3D7_1431100	4.26847775	4.848282275	0	1.68258225	0	0
PF3D7_1431200	1.422825917	2.908969365	0	2.103227813	3.675731284	5.101641258
PF3D7_1431300	2.845651833	7.75725164	3.443382569	7.150974564	1.225243761	1.020328252
PF3D7_1431400	8.536955499	3.87862582	14.92132446	15.56388581	3.675731284	5.101641258
PF3D7_1431500	0	3.87862582	3.443382569	0.841291125	8.576706329	8.162626013
PF3D7_1431600	0	0	1.14779419	7.150974564	1.225243761	0
PF3D7_1431700	2.845651833	0.969656455	10.33014771	13.88130356	1.225243761	1.020328252
PF3D7_1431800	0	0	0	1.68258225	0	0
PF3D7_1431900	1.422825917	0	0	1.261936688	0	0
PF3D7_1432000	0	0	2.295588379	3.785810063	0	0
PF3D7_1432100	0	6.787595185	3.443382569	4.206455626	0	0
PF3D7_1432200	7.114129583	13.57519037	1.14779419	6.309683438	0	0
PF3D7_1432300	7.114129583	7.75725164	1.14779419	6.730329001	0	0
PF3D7_1432400	0	2.908969365	2.295588379	0.841291125	1.225243761	1.020328252
PF3D7_1432500	1.422825917	2.908969365	3.443382569	3.365164501	2.450487523	9.182954265
PF3D7_1432600	5.691303666	7.75725164	0	1.68258225	0	0
PF3D7_1432700	4.26847775	4.848282275	0	0.841291125	0	0
PF3D7_1432800	0	2.908969365	5.738970948	2.103227813	0	0
PF3D7_1432900	0	0	0	0.420645563	0	0
PF3D7_1433000	0	0	0	1.261936688	0	0
PF3D7_1433100	2.845651833	6.787595185	2.295588379	7.992265689	0	1.020328252
PF3D7_1433200	1.422825917	5.81793873	1.14779419	1.68258225	0	0
PF3D7_1433300	1.422825917	2.908969365	4.591176758	1.261936688	1.225243761	0
PF3D7_1433400	7.114129583	13.57519037	26.39926636	14.72259469	26.95536275	36.73181706
PF3D7_1433500	27.03369241	24.24141137	1.14779419	3.785810063	0	0
PF3D7_1433600	2.845651833	0	2.295588379	2.523873375	17.15341266	20.40656503
PF3D7_1433700	15.65108508	9.69656455	204.3073657	79.92265689	148.2544951	142.8459552
PF3D7_1433800	5.691303666	6.787595185	79.19779908	34.49293613	44.10877541	46.93509957
PF3D7_1433900	2.845651833	0.969656455	9.182353517	8.833556814	3.675731284	9.182954265
PF3D7_1434000	7.114129583	16.48415973	2.295588379	2.103227813	0	0
PF3D7_1434100	1.422825917	0	2.295588379	0.841291125	0	0
PF3D7_1434200	0	0.969656455	6.886765138	9.254202376	0	0
PF3D7_1434300	2.845651833	7.75725164	14.92132446	16.8258225	2.450487523	3.060984755
PF3D7_1434400	0	3.87862582	1.14779419	0.841291125	14.70292514	10.20328252
PF3D7_1434500	12.80543325	9.69656455	13.77353028	16.8258225	8.576706329	8.162626013
PF3D7_1434600	7.114129583	2.908969365	4.591176758	4.627101188	0	0
PF3D7_1434700	4.26847775	0.969656455	0	2.944518938	0	0
PF3D7_1434800	0	0.969656455	19.51250122	12.19872131	0	0
PF3D7_1434900	0	0.969656455	0	0	0	0
PF3D7_1435000	1.422825917	1.93931291	6.886765138	9.674847939	0	0
PF3D7_1435100	0	0.969656455	3.443382569	2.944518938	0	0
PF3D7_1435200	5.691303666	13.57519037	0	0.841291125	0	1.020328252
PF3D7_1435300	8.536955499	31.02900656	26.39926636	17.24646807	31.85633779	30.60984755
PF3D7_1435400	1.422825917	0.969656455	0	2.523873375	8.576706329	4.081313006
PF3D7_1435500	7.114129583	3.87862582	1.14779419	4.206455626	0	0
PF3D7_1435600	17.073911	50.42213566	3.443382569	7.992265689	7.351462568	9.182954265
PF3D7_1435700.1	0	0	0	0.420645563	0	0
PF3D7_1435700.2	0	0	0	0	0	0
PF3D7_1435800	0	0	0	2.944518938	0	0
PF3D7_1435900	0	0	2.295588379	0.420645563	0	0
PF3D7_1436000	7.114129583	1.93931291	4.591176758	3.785810063	0	0
PF3D7_1436100	0	1.93931291	1.14779419	5.047746751	0	0
PF3D7_1436200	2.845651833	5.81793873	0	3.785810063	0	0
PF3D7_1436300	48.37608116	9.69656455	4.591176758	4.627101188	9.801950091	12.24393902
PF3D7_1436400	0	0.969656455	0	0.420645563	0	0
PF3D7_1436500	0	0.969656455	0	0.841291125	0	0
PF3D7_1436600	5.691303666	6.787595185	8.034559327	2.944518938	1.225243761	5.101641258
PF3D7_1436700	0	0.969656455	1.14779419	1.261936688	0	0
PF3D7_1436800	0	2.908969365	0	1.261936688	0	0
PF3D7_1436900	0	0	4.591176758	2.523873375	1.225243761	0
PF3D7_1437000	2.845651833	2.908969365	10.33014771	6.309683438	11.02719385	7.142297761
PF3D7_1437100	0	0	0	0.420645563	0	0
PF3D7_1437200	7.114129583	29.08969365	6.886765138	7.992265689	1.225243761	2.040656503
PF3D7_1437300	0	0.969656455	0	0	0	0
PF3D7_1437400	0	0	1.14779419	2.523873375	0	0
PF3D7_1437500	2.845651833	7.75725164	4.591176758	2.944518938	0	0
PF3D7_1437600	1.422825917	0.969656455	1.14779419	0.841291125	0	0
PF3D7_1437700	1.422825917	5.81793873	4.591176758	12.19872131	0	1.020328252
PF3D7_1437800	0	0	0	0.841291125	2.450487523	1.020328252
PF3D7_1437900	4.26847775	6.787595185	17.21691284	13.04001244	4.900975045	1.020328252
PF3D7_1438000	5.691303666	6.787595185	18.36470703	13.460658	0	0
PF3D7_1438100	0	1.93931291	1.14779419	1.261936688	0	0
PF3D7_1438200	1.422825917	0.969656455	0	0	0	0
PF3D7_1438300	0	0	0	0	0	0
PF3D7_1438400	1.422825917	5.81793873	0	1.68258225	1.225243761	8.162626013
PF3D7_1438500	7.114129583	2.908969365	5.738970948	7.571620126	0	0
PF3D7_1438600	1.422825917	0.969656455	0	0.841291125	0	0
PF3D7_1438700	2.845651833	4.848282275	2.295588379	2.523873375	2.450487523	7.142297761
PF3D7_1438800	34.147822	63.99732603	2.295588379	1.261936688	0	1.020328252
PF3D7_1438900	14.22825917	1.93931291	27.54706055	32.38970832	0	0
PF3D7_1439000	0	0	2.295588379	0.841291125	0	0
PF3D7_1439100	1.422825917	0.969656455	3.443382569	3.785810063	0	0
PF3D7_1439200	1.422825917	2.908969365	1.14779419	4.627101188	0	1.020328252
PF3D7_1439300	2.845651833	1.93931291	6.886765138	7.992265689	6.126218807	4.081313006
PF3D7_1439400	0	2.908969365	2.295588379	6.309683438	0	1.020328252
PF3D7_1439500	2.845651833	8.726908095	2.295588379	1.68258225	18.37865642	15.30492377
PF3D7_1439600	1.422825917	0	1.14779419	0.420645563	0	1.020328252
PF3D7_1439700	22.76521466	7.75725164	8.034559327	6.730329001	4.900975045	7.142297761
PF3D7_1439800	0	0.969656455	6.886765138	2.523873375	0	0
PF3D7_1439900	1.422825917	0	0	0.420645563	1.225243761	3.060984755
PF3D7_1440000	2.845651833	4.848282275	1.14779419	4.206455626	0	0
PF3D7_1440100	4.26847775	14.54484682	12.62573609	16.40517694	0	0
PF3D7_1440200	0	0	2.295588379	7.571620126	0	0
PF3D7_1440300	0	0	1.14779419	1.261936688	0	0
PF3D7_1440400	1.422825917	0.969656455	1.14779419	0	0	0
PF3D7_1440500	2.845651833	6.787595185	3.443382569	2.944518938	1.225243761	0
PF3D7_1440600	0	13.57519037	0	1.261936688	0	0
PF3D7_1440700	5.691303666	3.87862582	6.886765138	3.785810063	0	0
PF3D7_1440800	2.845651833	3.87862582	3.443382569	5.047746751	0	0
PF3D7_1440900	1.422825917	0.969656455	1.14779419	2.944518938	0	0
PF3D7_1441000	4.26847775	7.75725164	1.14779419	0.841291125	0	0
PF3D7_1441100	0	0.969656455	0	2.944518938	0	0
PF3D7_1441200	2.845651833	0	10.33014771	4.627101188	0	0
PF3D7_1441300	36.99347383	72.72423412	0	1.261936688	0	0
PF3D7_1441400	2.845651833	1.93931291	3.443382569	2.523873375	0	0
PF3D7_1441500	1.422825917	0.969656455	3.443382569	5.889037876	0	1.020328252
PF3D7_1441600	1.422825917	1.93931291	1.14779419	0.420645563	6.126218807	8.162626013
PF3D7_1441700	0	2.908969365	2.295588379	0.420645563	0	0
PF3D7_1441800	0	0	1.14779419	3.365164501	0	0
PF3D7_1441900	0	0	0	0	0	0
PF3D7_1442000	0	0	0	0.841291125	0	0
PF3D7_1442100	1.422825917	0	1.14779419	1.68258225	0	1.020328252
PF3D7_1442200	0	4.848282275	2.295588379	2.944518938	0	0
PF3D7_1442300	5.691303666	0.969656455	1.14779419	6.730329001	3.675731284	0
PF3D7_1442400	5.691303666	9.69656455	10.33014771	7.571620126	9.801950091	6.12196951
PF3D7_1442500	0	4.848282275	2.295588379	2.103227813	1.225243761	2.040656503
PF3D7_1442600	1.422825917	0.969656455	0	0	9.801950091	13.26426727
PF3D7_1442700	1.422825917	5.81793873	5.738970948	6.309683438	0	0
PF3D7_1442800	0	0	1.14779419	0.420645563	0	0
PF3D7_1442900	21.34238875	6.787595185	11.4779419	11.35743019	2.450487523	3.060984755
PF3D7_1443000	0	0	0	0.420645563	0	0
PF3D7_1443100	5.691303666	5.81793873	3.443382569	2.944518938	1.225243761	1.020328252
PF3D7_1443200	0	0.969656455	1.14779419	1.261936688	0	0
PF3D7_1443300	1.422825917	0	0	0.420645563	0	0
PF3D7_1443400	1.422825917	0.969656455	0	1.261936688	0	0
PF3D7_1443500	1.422825917	2.908969365	6.886765138	5.468392313	0	0
PF3D7_1443600	4.26847775	4.848282275	3.443382569	4.627101188	0	0
PF3D7_1443700	0	0	1.14779419	0	0	0
PF3D7_1443800	1.422825917	0	0	2.103227813	0	0
PF3D7_1443900	1.422825917	4.848282275	9.182353517	5.889037876	4.900975045	1.020328252
PF3D7_1444000	2.845651833	3.87862582	0	0	0	0
PF3D7_1444100	7.114129583	15.51450328	1.14779419	2.523873375	0	1.020328252
PF3D7_1444200	0	6.787595185	0	0	0	0
PF3D7_1444300	2.845651833	7.75725164	2.295588379	3.785810063	0	0
PF3D7_1444400	8.536955499	3.87862582	1.14779419	1.68258225	0	2.040656503
PF3D7_1444500	4.26847775	5.81793873	2.295588379	2.103227813	0	1.020328252
PF3D7_1444600	0	3.87862582	0	0	0	0
PF3D7_1444700	0	0	0	2.944518938	1.225243761	5.101641258
PF3D7_1444800	55.49021074	32.96831947	8.034559327	12.19872131	11.02719385	8.162626013
PF3D7_1444900	0	7.75725164	0	2.944518938	3.675731284	4.081313006
PF3D7_1445000	2.845651833	3.87862582	3.443382569	4.627101188	7.351462568	9.182954265
PF3D7_1445100	18.49673691	0.969656455	4.591176758	7.150974564	0	0
PF3D7_1445200	2.845651833	0.969656455	3.443382569	4.206455626	0	1.020328252
PF3D7_1445300	0	3.87862582	1.14779419	3.785810063	0	0
PF3D7_1445400	27.03369241	5.81793873	6.886765138	10.0954935	1.225243761	1.020328252
PF3D7_1445500	2.845651833	0.969656455	1.14779419	1.261936688	1.225243761	0
PF3D7_1445600	1.422825917	0.969656455	0	0.420645563	3.675731284	6.12196951
PF3D7_1445700	5.691303666	2.908969365	5.738970948	6.309683438	0	3.060984755
PF3D7_1445800	2.845651833	4.848282275	2.295588379	2.944518938	0	0
PF3D7_1445900	2.845651833	2.908969365	13.77353028	10.51613906	2.450487523	0
PF3D7_1446000	1.422825917	0.969656455	0	0.841291125	0	0
PF3D7_1446100	4.26847775	7.75725164	1.14779419	0.420645563	1.225243761	4.081313006
PF3D7_1446200	28.45651833	48.48282275	6.886765138	11.35743019	0	0
PF3D7_1446300	7.114129583	5.81793873	2.295588379	2.944518938	12.25243761	12.24393902
PF3D7_1446400	2.845651833	1.93931291	2.295588379	2.944518938	0	3.060984755
PF3D7_1446500	12.80543325	1.93931291	14.92132446	11.77807575	8.576706329	9.182954265
PF3D7_1446600	5.691303666	10.666221	6.886765138	2.103227813	2.450487523	4.081313006
